,funded_amnt_inv,int_rate,installment,annual_inc,loan_status,dti,revol_bal,revol_util,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt
201,7350.0,10.65,239.42,48000.0,0.0,11.93,15587.0,77.5,8618.84,7350.0,1268.84,0.0,0.0,0.0,249.88
202,11500.0,15.27,400.18,36000.0,0.0,21.1,8969.0,76.7,14406.19,11500.0,2906.19,0.0,0.0,0.0,416.2
203,13650.0,12.42,456.12,86000.0,1.0,12.29,16140.0,73.4,8204.31,5810.73,1931.92,0.0,461.66,4.64,456.12
204,10500.0,16.29,370.66,30000.0,1.0,15.0,5379.0,55.5,2223.96,1414.89,807.27,0.0,1.8,0.0,370.66
205,11975.0,9.91,386.7,60000.0,0.0,15.5,12168.0,85.7,13892.18,12000.0,1921.18,0.0,0.0,0.0,395.05
206,6000.0,8.9,190.52,34000.0,0.0,14.51,13683.0,64.8,6858.7,6000.0,858.7,0.0,0.0,0.0,198.16
207,11500.0,15.27,400.18,44200.0,0.0,21.69,13147.0,90.0,13605.53,11500.0,2105.53,0.0,0.0,0.0,6821.51
208,7000.0,12.42,233.91,82000.0,0.0,12.0,25334.0,71.6,8293.15,7000.0,1293.15,0.0,0.0,0.0,2454.29
209,28513.45925042941,20.3,786.51,83000.0,0.0,20.93,22087.0,89.8,43294.39,29500.0,16255.23,0.0,0.0,0.0,9781.44
210,2000.0,15.27,69.6,41000.0,0.0,17.74,18115.0,96.4,2520.4,2000.0,505.4,15.0,0.0,0.0,15.88
211,11625.0,13.49,394.45,36000.0,0.0,19.33,19979.0,84.7,14199.83,11625.0,2574.83,0.0,0.0,0.0,406.12
212,15075.0,14.27,517.21,35000.0,1.0,20.16,10570.0,89.6,15502.77,11609.04,3374.45,0.0,519.28,5.0368000024,517.21
213,5300.0,15.27,184.43,30000.0,0.0,24.88,7855.0,82.7,6627.89,5300.0,1327.89,0.0,0.0,0.0,741.85
214,8200.0,6.62,251.77,40000.0,0.0,11.1,2573.0,25.5,9063.72,8200.0,863.72,0.0,0.0,0.0,260.69
215,12000.0,12.42,400.99,105000.0,0.0,13.98,11243.0,75.0,14435.35,12000.0,2435.35,0.0,0.0,0.0,413.19
216,8650.0,14.27,296.78,45000.0,0.0,7.6,6602.0,58.9,10683.73,8650.0,2033.73,0.0,0.0,0.0,312.44
217,11500.0,17.27,294.98,109000.0,0.0,7.75,25435.0,50.3,17160.3,11800.0,5807.96,0.0,0.0,0.0,2269.0
218,16000.0,17.27,399.97,50000.0,0.0,11.04,15788.0,42.2,23997.99,16000.0,7997.99,0.0,0.0,0.0,399.76
219,11975.0,12.42,400.99,83000.0,0.0,11.81,16550.0,51.1,14405.28,12000.0,2435.35,0.0,0.0,0.0,411.96
220,9500.0,12.69,318.68,52500.0,1.0,23.54,23729.0,75.3,7010.96,5366.65,1635.51,0.0,8.8,0.0,318.68
221,7400.0,13.49,251.09,25000.0,0.0,8.45,5199.0,92.8,9039.03,7400.0,1639.03,0.0,0.0,0.0,255.3
222,14400.0,13.49,488.6,60000.0,0.0,16.92,23317.0,65.0,15454.59,14400.0,1054.59,0.0,0.0,0.0,12526.96
223,18075.0,23.91,519.76,120000.0,0.0,12.96,31992.0,99.0,22176.15,18100.0,4106.82,0.0,0.0,0.0,16499.75
224,7200.0,7.9,225.29,68000.0,1.0,7.98,8783.0,82.9,7738.96,6744.17,907.62,14.979058378839,72.19,11.538,225.29
225,25975.0,16.77,642.96,53000.0,1.0,11.77,7560.0,72.7,9616.87,3946.3,4391.9,0.0,1287.82,12.27,642.96
226,6975.0,11.71,154.69,69600.0,1.0,26.22,45449.0,90.9,6121.2,3452.36,1790.2,0.0,900.58,156.0203999874,154.69
227,4000.0,7.51,124.45,65000.0,0.0,18.17,10032.0,50.7,4182.64,4000.0,182.64,0.0,0.0,0.0,3313.87
228,1500.0,17.27,53.69,144000.0,0.0,8.23,14186.0,97.8,1521.6,1500.0,21.6,0.0,0.0,0.0,1521.89
229,19600.0,12.42,654.94,75000.0,0.0,11.62,20355.0,50.1,21996.46,19600.0,2396.46,0.0,0.0,0.0,13491.06
230,2500.0,11.71,82.69,29000.0,0.0,18.7,2668.0,66.7,2896.89,2500.0,396.89,0.0,0.0,0.0,1168.5
231,10000.0,12.69,335.45,70000.0,1.0,2.69,6035.0,70.2,6352.74,4513.35,1505.13,0.0,334.26,3.1464,335.45
232,10000.0,6.62,307.04,45000.0,0.0,26.85,10133.0,70.4,11053.31,10000.0,1053.31,0.0,0.0,0.0,319.94
233,4225.0,12.42,141.18,55200.0,0.0,17.61,4055.0,73.7,5082.46,4225.0,857.46,0.0,0.0,0.0,146.48
234,3500.0,7.9,109.52,61440.0,0.0,6.46,15472.0,55.5,3942.56,3500.0,442.56,0.0,0.0,0.0,3.62
235,12000.0,6.62,368.45,56000.0,0.0,13.65,9873.0,80.3,13263.96,12000.0,1263.96,0.0,0.0,0.0,381.02
236,16500.0,8.9,523.93,47000.0,0.0,9.06,13917.0,38.8,18858.32,16500.0,2358.32,0.0,0.0,0.0,1053.02
237,21975.0,21.67,603.5,55000.0,0.0,15.62,20154.0,79.4,25000.77,22000.0,3029.22,0.0,0.0,0.0,407.7
238,12000.0,14.65,413.94,71000.0,0.0,14.87,17972.0,71.0,12430.42,12000.0,430.42,0.0,0.0,0.0,11605.56
239,15600.0,12.69,352.48,50000.0,1.0,5.78,8079.0,35.7,16919.04,11631.87,5262.21,0.0,24.96,4.4928,352.48
240,10800.0,12.42,360.89,135000.0,0.0,12.12,18467.0,74.5,13007.72,10800.0,2207.72,0.0,0.0,0.0,372.99
241,14000.0,12.42,467.82,63000.0,0.0,7.35,17212.0,97.8,16793.82,14000.0,2793.82,0.0,0.0,0.0,2309.01
242,18800.0,17.58,473.75,44000.0,0.0,24.98,14092.0,93.2,28386.36,18825.0,9599.1,0.0,0.0,0.0,472.85
243,6000.0,13.49,203.59,50000.0,0.0,15.58,7361.0,83.6,7328.92,6000.0,1328.92,0.0,0.0,0.0,215.51
244,12000.0,9.91,386.7,80000.0,0.0,14.83,17536.0,67.7,13909.62,12000.0,1909.62,0.0,0.0,0.0,965.7
245,10000.0,12.42,334.16,45000.0,0.0,10.45,10177.0,51.6,12029.45,10000.0,2029.45,0.0,0.0,0.0,348.59
246,8000.0,7.9,250.33,78000.0,0.0,6.09,15988.0,55.9,8847.22,8000.0,847.22,0.0,0.0,0.0,1095.85
247,14125.0,9.91,455.18,33000.0,0.0,23.13,19472.0,66.0,16058.33,14125.0,1933.33,0.0,0.0,0.0,6054.96
248,14000.0,12.69,469.63,62800.0,0.0,19.24,13579.0,64.5,16902.98,14000.0,2902.98,0.0,0.0,0.0,956.54
249,8975.0,17.27,224.36,26400.0,0.0,9.64,7411.0,50.1,10202.58,8975.0,1227.58,0.0,0.0,0.0,8187.44
250,4000.0,19.03,146.69,80000.0,0.0,20.59,6654.0,22.6,4341.5,4000.0,341.5,0.0,0.0,0.0,785.51
251,4000.0,12.69,134.18,25000.0,1.0,6.86,8546.0,79.7,2029.25,1373.86,498.22,0.0,157.17,1.55,134.18
252,10500.0,6.03,319.58,65000.0,0.0,10.36,10729.0,18.7,11504.35,10500.0,1004.35,0.0,0.0,0.0,643.26
253,5500.0,7.9,172.1,59000.0,0.0,6.65,9130.0,43.3,6172.08,5500.0,672.08,0.0,0.0,0.0,1186.09
254,7350.0,11.71,243.11,33000.0,0.0,22.51,24782.0,77.9,8728.63,7350.0,1378.63,0.0,0.0,0.0,1204.05
255,10000.0,12.42,334.16,39000.0,1.0,18.31,11691.0,90.6,11604.88,9635.96,1956.9,0.0,12.02,0.0,4378.02
256,12000.0,7.51,373.33,42000.0,0.0,10.74,18913.0,43.0,13459.57,12000.0,1444.57,14.999999958370001,0.0,0.0,24.36
257,5000.0,11.71,110.5,38004.0,0.0,23.78,10023.0,57.3,6534.43,5000.0,1534.43,0.0,0.0,0.0,1561.93
258,8000.0,11.71,176.79,31000.0,0.0,16.22,2751.0,34.4,8306.63,8000.0,306.63,0.0,0.0,0.0,7778.22
259,4500.0,8.9,142.89,50700.0,0.0,23.43,9127.0,24.4,5051.24,4500.0,551.24,0.0,0.0,0.0,1912.16
260,17975.0,12.42,601.48,75000.0,0.0,12.51,14810.0,66.1,21604.61,18000.0,3634.66,0.0,0.0,0.0,1805.88
261,12300.0,13.49,282.96,30000.0,0.0,12.76,10981.0,55.5,16945.8,12300.0,4645.8,0.0,0.0,0.0,1665.96
262,12000.0,13.49,407.17,40000.0,0.0,15.72,10790.0,80.5,12762.82,12000.0,762.82,0.0,0.0,0.0,10731.86
263,10000.0,13.49,339.31,50000.0,0.0,5.88,8899.0,47.6,12082.61,10000.0,2082.61,0.0,0.0,0.0,2939.1
264,6000.0,7.9,187.75,80000.0,0.0,8.87,19071.0,30.3,6633.91,6000.0,633.91,0.0,0.0,0.0,2695.52
265,12000.0,12.69,402.54,40000.0,0.0,22.2,16273.0,55.5,14010.27,12000.0,2010.27,0.0,0.0,0.0,5971.51
266,12000.0,8.9,381.04,80000.0,1.0,9.13,13088.0,83.5,10411.4,8330.52,1564.56,0.0,516.32,5.0436,381.04
267,7000.0,11.71,231.54,75000.0,0.0,15.57,22196.0,94.1,8335.09,7000.0,1335.09,0.0,0.0,0.0,243.64
268,26800.0,18.64,690.56,85000.0,0.0,12.0,31071.0,53.0,28036.09,26825.0,1237.24,0.0,0.0,0.0,26684.35
269,1400.0,7.9,43.81,28800.0,0.0,10.0,2016.0,9.9,1478.9,1400.0,78.9,0.0,0.0,0.0,817.34
270,16000.0,13.49,368.08,35000.0,1.0,16.22,19184.0,58.5,10351.24,5147.59,3678.41,0.0,1525.24,15.1732,368.08
271,3200.0,9.91,103.12,61200.0,0.0,2.16,2795.0,33.3,3711.14,3200.0,511.14,0.0,0.0,0.0,317.41
272,8000.0,7.9,250.33,40000.0,0.0,13.35,2440.0,34.4,8987.22,8000.0,987.22,0.0,0.0,0.0,1483.12
273,11875.0,12.69,268.32,25920.0,1.0,23.75,13932.0,94.1,1187.65,285.76,248.58,0.0,653.31,117.18179999770001,268.32
274,5000.0,6.03,152.18,54000.0,0.0,3.82,1779.0,4.0,5411.16,5000.0,411.16,0.0,0.0,0.0,2065.02
275,1800.0,6.62,55.27,18000.0,0.0,23.8,1792.0,39.8,1880.26,1800.0,80.26,0.0,0.0,0.0,1440.67
276,35000.0,8.9,1111.37,85000.0,0.0,17.73,16720.0,61.5,37305.86,35000.0,2305.86,0.0,0.0,0.0,27308.49
277,17950.0,8.9,571.56,78000.0,0.0,7.0,17769.0,66.3,19831.29,18000.0,1886.53,0.0,0.0,0.0,10185.73
278,14000.0,7.9,438.07,45600.0,1.0,19.74,15846.0,63.9,6132.98,5053.24,1077.08,0.0,2.66,0.0,438.07
279,5000.0,12.42,167.08,70000.0,0.0,20.06,13543.0,54.2,5501.55,5000.0,501.55,0.0,0.0,0.0,3833.62
280,8000.0,15.96,281.1,70000.0,0.0,14.04,24072.0,91.9,9998.94,8000.0,1998.94,0.0,0.0,0.0,644.42
281,10000.0,6.03,304.36,80000.0,0.0,12.99,27644.0,45.2,10840.6,10000.0,840.6,0.0,0.0,0.0,3845.46
282,9975.0,7.51,311.11,50000.0,0.0,4.63,6592.0,25.7,10993.75,10000.0,1021.31,0.0,0.0,0.0,2375.97
283,12000.0,12.42,400.99,35000.0,0.0,18.51,8198.0,75.7,14435.35,12000.0,2435.35,0.0,0.0,0.0,409.71
284,23175.0,7.9,725.94,65000.0,0.0,27.99,36381.0,47.0,24528.1,23200.0,1354.56,0.0,0.0,0.0,18024.97
285,17975.0,15.27,430.78,84000.0,0.0,11.41,22542.0,83.2,25810.37,18000.0,7846.27,0.0,0.0,0.0,430.25
286,4800.0,15.27,167.03,75000.0,0.0,9.3,22195.0,73.7,6013.04,4800.0,1213.04,0.0,0.0,0.0,190.27
287,7300.0,11.71,241.46,35000.0,0.0,16.42,9628.0,44.6,8657.78,7300.0,1357.78,0.0,0.0,0.0,1426.64
288,10400.0,9.91,335.14,40000.0,0.0,11.67,11624.0,80.6,12024.29,10400.0,1624.29,0.0,0.0,0.0,1976.75
289,6600.0,9.91,212.69,100000.0,0.0,15.53,2171.0,27.8,7276.24,6600.0,676.24,0.0,0.0,0.0,4304.99
290,12000.0,8.9,381.04,40000.0,0.0,9.45,13756.0,37.4,13717.39,12000.0,1717.39,0.0,0.0,0.0,391.28
291,13250.0,17.27,474.19,52000.0,0.0,23.7,15002.0,91.5,15655.21,13250.0,2405.21,0.0,0.0,0.0,9026.78
292,12000.0,11.71,396.92,92500.0,0.0,15.97,9558.0,56.2,14288.77,12000.0,2288.77,0.0,0.0,0.0,404.66
293,25000.0,9.91,805.63,61000.0,0.0,10.35,23712.0,49.4,29002.42,25000.0,4002.42,0.0,0.0,0.0,812.89
294,6000.0,10.65,195.44,36000.0,0.0,14.43,13626.0,48.5,7035.82,6000.0,1035.82,0.0,0.0,0.0,204.1
295,12000.0,7.51,373.33,68000.0,0.0,7.08,15433.0,55.6,12554.82,12000.0,554.82,0.0,0.0,0.0,473.95
296,14400.0,11.71,476.3,80000.0,0.0,16.35,19983.0,48.4,15544.01,14400.0,1144.01,0.0,0.0,0.0,11736.19
297,10000.0,12.42,334.16,43000.0,0.0,11.58,13034.0,65.5,12029.45,10000.0,2029.45,0.0,0.0,0.0,345.52
298,8000.0,11.71,264.61,150000.0,0.0,2.48,9722.0,56.2,9525.87,8000.0,1525.87,0.0,0.0,0.0,278.01
299,8000.0,16.29,282.41,50000.0,1.0,13.22,5106.0,72.9,4535.0,2798.78,1436.44,0.0,299.78,3.09,287.45
300,28673.796519506715,12.42,673.72,70000.0,1.0,0.94,1159.0,3.2,14859.15,8464.18,5679.62,33.686584970305,3005.98,30.0165999979,673.72
301,18000.0,16.77,445.13,40000.0,1.0,18.42,11147.0,73.4,11229.37,4677.94,4651.94,0.0,1899.49,18.8164000016,445.13
302,13250.0,11.71,438.26,35000.0,0.0,22.35,10014.0,67.2,15777.22,13250.0,2527.22,0.0,0.0,0.0,444.97
303,14000.0,14.27,480.33,80000.0,0.0,16.21,11546.0,96.2,17291.65,14000.0,3291.65,0.0,0.0,0.0,509.76
304,19975.0,20.3,533.23,59000.0,1.0,20.91,32137.0,83.1,16043.48,6317.7,7790.84,0.0,1954.88,19.5488,281.46
305,10000.0,16.29,353.01,40000.0,0.0,24.39,11665.0,96.4,12458.62,10000.0,2458.62,0.0,0.0,0.0,3641.77
306,23200.0,20.3,619.88,85000.0,0.0,20.16,31306.0,74.5,36027.77,23250.0,12855.42,0.0,0.0,0.0,8847.24
307,4000.0,6.03,121.75,55000.0,0.0,7.05,2189.0,43.8,4355.67,4000.0,355.67,0.0,0.0,0.0,1192.02
308,13000.0,9.91,418.93,110000.0,0.0,8.38,9599.0,81.3,14960.06,13000.0,1960.06,0.0,0.0,0.0,3659.9
309,28000.0,12.69,939.26,100000.0,0.0,12.35,5739.0,67.5,33813.16,28000.0,5813.16,0.0,0.0,0.0,953.93
310,10000.0,13.49,339.31,62000.0,0.0,11.52,16462.0,79.1,11254.78,10000.0,1254.78,0.0,0.0,0.0,7193.77
311,20000.0,7.9,625.81,45000.0,0.0,9.25,14386.0,74.9,22528.97,20000.0,2528.97,0.0,0.0,0.0,631.87
312,17950.0,9.91,580.05,110000.0,0.0,10.0,12371.0,62.5,19154.01,18000.0,1207.36,0.0,0.0,0.0,14579.33
313,9000.0,19.91,238.0,60000.0,1.0,22.56,21321.0,91.1,5236.0,2327.73,2899.91,0.0,8.36,0.0,238.0
314,24975.0,18.64,643.58,61500.0,1.0,12.6,24278.0,60.8,25749.68,13993.4,11732.12,32.18,17.68,3.1824,643.58
315,10000.0,11.71,330.76,33000.0,0.0,8.69,6621.0,88.3,11841.29,10000.0,1841.29,0.0,0.0,0.0,2258.8
316,4200.0,6.03,127.83,61000.0,0.0,8.92,4228.0,12.9,4601.85,4200.0,401.85,0.0,0.0,0.0,129.65
317,19975.0,15.27,478.64,78216.0,1.0,10.79,25161.0,80.3,5792.71,2367.51,2405.39,0.0,1026.98,9.89,478.64
318,17975.0,17.27,449.97,62000.0,1.0,7.82,11273.0,86.7,20780.01,11594.61,8172.87,0.0,1041.35,187.44299999999998,449.97
319,24000.0,16.29,847.21,50964.0,0.0,8.83,16318.0,69.4,30499.52,24000.0,6499.52,0.0,0.0,0.0,853.26
320,4475.0,15.27,155.72,43680.0,0.0,18.79,4489.0,33.5,5605.91,4475.0,1130.91,0.0,0.0,0.0,168.52
321,19950.0,14.65,472.14,56000.0,0.0,12.15,19348.0,59.9,28256.89,20000.0,8327.71,0.0,0.0,0.0,471.45
322,12000.0,12.42,400.99,50700.0,0.0,22.49,18682.0,80.8,14435.35,12000.0,2435.35,0.0,0.0,0.0,414.83
323,18000.0,17.58,452.98,60000.0,0.0,21.96,5945.0,83.7,26378.55,18000.0,8378.55,0.0,0.0,0.0,6909.59
324,5000.0,12.42,167.08,30000.0,1.0,23.84,7980.0,89.7,835.4,587.51,246.19,0.0,1.7,0.0,167.08
325,3000.0,6.03,91.31,50000.0,0.0,5.5,9616.0,29.4,3207.9,3000.0,207.9,0.0,0.0,0.0,573.77
326,24975.0,19.03,648.93,75000.0,0.0,19.63,24150.0,91.5,38691.73,25000.0,13730.46,0.0,0.0,0.0,4337.17
327,18000.0,19.03,467.23,90000.0,0.0,11.32,13371.0,85.2,28033.51,18000.0,10033.51,0.0,0.0,0.0,466.94
328,12000.0,9.91,386.7,55000.0,1.0,13.0,11774.0,75.5,5859.43,4244.34,1162.46,0.0,452.63,4.55,386.7
329,20000.0,15.27,695.96,50000.0,0.0,4.34,6855.0,52.7,25054.29,20000.0,5054.29,0.0,0.0,0.0,727.38
330,10000.0,13.49,339.31,84000.0,0.0,13.87,6046.0,68.7,12159.18,10000.0,2159.18,0.0,0.0,0.0,1990.92
331,15000.0,12.42,501.23,155000.0,0.0,17.85,68319.0,74.9,17717.13,15000.0,2717.13,0.0,0.0,0.0,5699.63
332,12000.0,7.9,375.49,62000.0,0.0,8.71,18125.0,57.7,13449.5,12000.0,1449.5,0.0,0.0,0.0,2940.47
333,13041.47043815888,10.65,290.64,175000.0,0.0,5.23,16008.0,34.1,16732.59,13475.0,3962.82,0.0,0.0,0.0,290.06
334,6300.0,11.71,208.38,30000.0,0.0,7.2,6274.0,84.3,7501.63,6300.0,1201.63,0.0,0.0,0.0,218.08
335,18626.34674351825,16.77,494.59,50000.0,0.0,22.82,16565.0,56.7,26684.87,20000.0,9674.61,0.0,0.0,0.0,493.8
336,21739.748129019266,17.27,578.71,208000.0,0.0,7.94,3761.0,23.5,23136.2,23150.0,2866.92,0.0,0.0,0.0,21393.19
337,8086.748003727332,15.96,200.45,35004.0,0.0,15.6,4479.0,7.7,10116.14,8250.0,2189.3,0.0,0.0,0.0,6046.08
338,18847.37305672282,12.69,451.9,85000.0,0.0,10.21,17537.0,54.8,25025.73,20000.0,7113.49,0.0,0.0,0.0,451.39
339,10000.0,11.71,330.76,32000.0,1.0,21.83,7346.0,59.6,1962.02,1186.67,464.08,0.0,311.27,3.27,330.76
340,24000.0,8.9,762.08,116400.0,1.0,3.94,3885.0,8.1,8653.52,6036.95,1580.45,0.0,1036.12,10.25,762.08
341,14400.0,12.69,483.05,40000.0,0.0,20.16,12248.0,79.5,17389.61,14400.0,2989.61,0.0,0.0,0.0,496.51
342,6000.0,14.65,206.97,34000.0,0.0,21.39,6546.0,88.5,7464.91,6000.0,1449.91,15.000000024586999,0.0,0.0,418.17
343,21975.0,15.96,773.03,73000.0,0.0,22.47,26721.0,85.1,27797.02,22000.0,5828.64,0.0,0.0,0.0,819.9
344,12000.0,11.71,396.92,57200.0,1.0,16.36,22059.0,68.5,3572.28,2613.54,951.36,0.0,7.38,0.0,396.92
345,16000.0,16.77,568.62,114000.0,0.0,17.2,23096.0,64.2,20470.04,16000.0,4470.04,0.0,0.0,0.0,587.21
346,10000.0,10.65,325.74,90000.0,0.0,11.16,30660.0,59.4,11726.32,10000.0,1726.32,0.0,0.0,0.0,336.85
347,11368.734456100632,19.03,301.76,54000.0,0.0,16.89,13771.0,56.2,17210.57,11625.0,6208.53,0.0,0.0,0.0,3349.05
348,10000.0,12.69,335.45,35000.0,1.0,12.03,10472.0,84.6,7690.46,5358.77,1671.4,0.0,660.29,6.4601,335.45
349,3500.0,13.49,118.76,56000.0,0.0,10.35,6943.0,54.2,3615.37,3500.0,115.37,0.0,0.0,0.0,3379.25
350,9600.0,9.91,309.36,35000.0,0.0,16.49,10980.0,79.0,11084.45,9600.0,1484.45,0.0,0.0,0.0,2124.39
351,9875.0,7.9,309.0,40000.0,0.0,24.03,24129.0,63.7,11123.65,9875.0,1248.65,0.0,0.0,0.0,314.45
352,15953.42639442624,17.58,427.19,59000.0,0.0,22.86,18723.0,81.8,18057.89,16975.0,2892.56,0.0,0.0,0.0,12653.57
353,4800.0,7.9,150.2,48000.0,0.0,13.0,2936.0,26.0,5080.28,4800.0,280.28,0.0,0.0,0.0,3731.1
354,7800.0,6.03,237.4,85000.0,0.0,0.78,3878.0,6.2,8546.3,7800.0,746.3,0.0,0.0,0.0,4.89
355,20000.0,14.27,686.18,70000.0,0.0,6.21,12377.0,89.0,24002.34,20000.0,4002.34,0.0,0.0,0.0,8922.33
356,9750.0,7.51,303.34,35000.0,1.0,29.04,13275.0,51.7,5156.78,4327.31,823.52,0.0,5.95,0.0,303.34
357,14773.457513501524,15.96,365.67,91000.0,0.0,23.41,46957.0,67.0,18315.43,15050.0,3848.55,0.0,0.0,0.0,11241.88
358,5000.0,6.03,152.18,30000.0,0.0,16.48,5881.0,25.6,5451.32,5000.0,451.32,0.0,0.0,0.0,1344.77
359,9000.0,14.65,310.45,45000.0,0.0,17.01,10464.0,50.0,10752.07,9000.0,1752.07,0.0,0.0,0.0,4548.72
360,7175.0,7.9,225.29,55000.0,0.0,11.98,5862.0,46.1,8082.28,7200.0,910.44,0.0,0.0,0.0,232.43
361,3000.0,19.03,77.88,53004.0,1.0,10.73,1985.0,79.4,4549.25,2847.55,1669.49,15.000000002,17.21,3.0978,77.88
362,23505.293842057228,19.42,654.31,60000.0,1.0,20.04,17035.0,94.9,25748.61,11624.71,11255.08,0.0,6536.06,1172.7,654.31
363,25000.0,15.27,869.95,82000.0,0.0,18.5,18223.0,70.6,28098.04,25000.0,3098.04,0.0,0.0,0.0,19410.22
364,10000.0,15.96,351.38,53000.0,0.0,13.09,23870.0,77.2,12649.36,10000.0,2649.36,0.0,0.0,0.0,371.75
365,8875.0,12.69,297.72,35360.0,1.0,23.11,13003.0,71.1,2052.99,1251.86,528.58,0.0,272.55,2.96,297.72
366,15525.0,11.71,514.34,54000.0,0.0,23.36,22455.0,89.8,18486.1,15550.0,2965.87,0.0,0.0,0.0,534.3
367,16060.110691076134,15.27,406.85,65000.0,0.0,16.84,12923.0,62.7,22522.42,17000.0,7421.44,20.3400000199,0.0,0.0,10.44
368,7475.0,12.69,251.59,65000.0,0.0,4.41,5927.0,35.5,9026.89,7500.0,1557.08,0.0,0.0,0.0,270.37
369,8875.0,8.9,281.81,28800.0,0.0,24.29,8890.0,69.5,10145.15,8875.0,1270.15,0.0,0.0,0.0,291.21
370,4500.0,17.27,161.05,42000.0,0.0,4.34,3424.0,68.5,5507.13,4500.0,1007.13,0.0,0.0,0.0,182.85
371,5800.0,12.42,193.81,36000.0,0.0,21.67,6558.0,66.9,6977.1,5800.0,1177.1,0.0,0.0,0.0,200.51
372,10000.0,11.71,330.76,40000.0,0.0,22.26,11145.0,47.4,11819.56,10000.0,1819.56,0.0,0.0,0.0,2571.77
373,10000.0,9.91,322.25,50000.0,0.0,19.06,10898.0,88.6,11401.48,10000.0,1401.48,0.0,0.0,0.0,4002.95
374,14000.0,11.71,463.07,52000.0,0.0,12.97,13008.0,57.9,15611.66,14000.0,1611.66,0.0,0.0,0.0,9596.96
375,23176.93361403644,19.03,648.93,85000.0,0.0,17.15,15814.0,87.9,34077.43,25000.0,13454.59,32.45,0.0,0.0,6657.02
376,12000.0,8.9,381.04,32000.0,1.0,6.75,5329.0,59.2,8747.3,6603.89,1390.81,0.0,752.6,7.454600001599999,381.04
377,23975.0,7.9,750.97,75000.0,0.0,10.58,26098.0,45.0,27006.61,24000.0,3034.77,0.0,0.0,0.0,759.52
378,14000.0,14.27,480.33,80000.0,0.0,3.3,7085.0,59.0,17235.87,14000.0,3235.87,0.0,0.0,0.0,2364.03
379,11975.0,8.9,381.04,40246.0,0.0,17.08,14573.0,72.2,13710.71,12000.0,1720.28,19.050000009,0.0,0.0,418.47
380,14224.107739944067,12.69,338.93,30000.0,1.0,24.76,16876.0,65.7,8138.48,4881.73,3227.63,0.0,1434.48,14.0952,338.93
381,8050.0,12.69,270.04,36000.0,1.0,14.8,12000.0,81.3,1335.61,748.57,327.43,0.0,259.61,2.82,270.04
382,5600.0,10.65,182.42,60000.0,0.0,16.36,2238.0,12.4,6566.7,5600.0,966.7,0.0,0.0,0.0,192.37
383,7500.0,9.91,241.69,31200.0,0.0,12.35,7790.0,57.3,8551.16,7500.0,1051.16,0.0,0.0,0.0,3005.84
384,7000.0,11.71,231.54,90000.0,0.0,12.19,28060.0,93.8,8335.09,7000.0,1335.09,0.0,0.0,0.0,243.02
385,5400.0,7.9,168.97,40000.0,0.0,10.89,8855.0,77.0,6082.82,5400.0,682.82,0.0,0.0,0.0,174.22
386,16000.0,12.42,534.65,90000.0,0.0,13.67,22488.0,65.2,19247.16,16000.0,3247.16,0.0,0.0,0.0,553.45
387,26043.43249257181,12.42,619.26,105000.0,0.0,16.53,15523.0,25.0,31720.35,27575.0,6871.38,0.0,0.0,0.0,14468.07
388,6000.0,7.9,121.38,30084.0,1.0,1.68,2192.0,10.0,3662.31,2298.98,836.88,0.0,526.45,5.0643,121.38
389,4125.0,12.69,93.21,36000.0,0.0,17.73,5346.0,37.6,5551.36,4125.0,1426.36,0.0,0.0,0.0,890.86
390,9800.0,16.29,345.95,67000.0,0.0,21.01,21366.0,44.9,12161.91,9800.0,2361.91,0.0,0.0,0.0,3866.0
391,14931.309703480403,18.25,400.82,63000.0,0.0,17.43,9196.0,63.0,21920.34,15700.0,8022.74,0.0,0.0,0.0,4483.38
392,5000.0,6.62,153.52,276000.0,0.0,1.82,15175.0,56.0,5526.66,5000.0,526.66,0.0,0.0,0.0,166.04
393,9900.0,11.71,327.46,26400.0,0.0,14.09,7911.0,88.9,11788.23,9900.0,1888.23,0.0,0.0,0.0,347.26
394,4000.0,11.71,132.31,24000.0,0.0,7.5,1593.0,54.9,4186.02,4000.0,186.02,0.0,0.0,0.0,3658.15
395,15000.0,11.71,496.14,68400.0,0.0,5.7,9368.0,82.2,17861.03,15000.0,2861.03,0.0,0.0,0.0,508.58
396,6250.0,15.96,219.61,29120.0,0.0,20.85,5771.0,88.8,7905.88,6250.0,1655.88,0.0,0.0,0.0,231.21
397,6400.0,16.29,225.93,29120.0,0.0,17.97,5866.0,94.6,8133.13,6400.0,1733.13,0.0,0.0,0.0,230.53
398,8850.0,13.49,203.6,89122.0,0.0,7.67,5633.0,84.7,12021.06,8850.0,3171.06,0.0,0.0,0.0,2655.46
399,12000.0,15.27,417.58,54000.0,0.0,17.07,15723.0,61.0,15032.54,12000.0,3032.54,0.0,0.0,0.0,450.23
400,14975.0,8.9,476.3,30000.0,0.0,6.48,5649.0,25.2,16994.27,15000.0,2022.64,0.0,0.0,0.0,4183.77
401,6500.0,14.27,223.01,30000.0,0.0,10.12,10843.0,81.5,7997.88,6500.0,1497.88,0.0,0.0,0.0,228.19
402,8000.0,15.96,281.1,50000.0,0.0,16.34,7634.0,81.2,10119.53,8000.0,2119.53,0.0,0.0,0.0,297.31
